id,description
BonhOFe5zDs,"Darío Vargas es fundador de Dattis, autor del libro Seis imposibles, cineasta y lector. 

Libros mencionados:
Seis imposibles - Dario Vargas
Una triste aventura de 14 sabios - Felix Fuenmayor
Las cartas del Boom (https://bukz.co/products/las-cartas-del-boom-9786289568714)
Vivir para contarla - Gabriel G. Marquez (https://bukz.co/products/vivir-para-contarla-1)
En busca del tiempo perdido - Proust
En diciembre llegaban las brisas - Marvel Moreno (https://bukz.co/products/en-diciembre-llegaban-las-brisas-ed-conm)
Años de fuga - Plinio Apuleyo (https://bukz.co/products/anos-de-fuga)
Cartas Cruzadas - Dario Jaramillo (https://bukz.co/products/cartas-cruzadas-9788417830700)
El coronel no tiene quien le escriba - GGM (https://bukz.co/products/coronel-no-tiene-quien-le-escriba)
El otoño del patriarca - GGM (https://bukz.co/products/el-otono-del-patriarca-1)
Jorge L Borges (https://bukz.co/products/borges-esencial-rae)
Borges y yo
En secreto - Castro Caycedo
Memorias secretas del revolcón - Mauricio Vargas Linares
Muebles viejos - Roberto Pombo (https://bukz.co/products/muebles-viejos-9786287568044)
En qué momento se jodió Colombia - Plinio Apuleyo

Apoyar Atemporal en Patreon: https://www.patreon.com/Atemporalpodcast

En Youtube: https://www.youtube.com/channel/UCMTssINr-9gsPwk1iuAEdxQ/join

Recibe mi newsletter: 
https://acevedoandres.com/newsletter/


Mentalidad 13%: https://treceporcien.com/curso/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
_______________
13%: https://treceporcien.com/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350

13% en Instagram: https://www.instagram.com/treceporciento/?hl=es-la"
NRU7BqKc2U4,"Dany Hoyos es el creador de Suso y autor de El árbol de Guayacán (https://bukz.co/products/el-arbol-de-guayacan-9786287634169)

Libros mencionados: 
El cantar de los Nibelungos https://bukz.co/products/los-nibelungos-9788491043447
 
El otoño del patriarca - Gabriel Garcia Marquez (https://bukz.co/products/el-otono-del-patriarca-estuche)

Fernanda Melchor - Temporada de huracanes https://bukz.co/products/temporada-de-huracanes-mapa-de-las-lenguas-9788439733904

Gilmer Mesa - Aranjuez https://bukz.co/products/aranjuez-9786287638167

Stefan Zweig - momentos estelares de la humanidad https://bukz.co/products/momentos-estelares-de-la-humanidad

Maria estuardo - Zweig https://bukz.co/products/biografias-estuche-con-dos-volumenes-9788418370601

Maria Antonieta - Zweig https://bukz.co/products/biografias-estuche-con-dos-volumenes-9788418370601

Fouche - Zweig https://bukz.co/products/biografias-estuche-con-dos-volumenes-9788418370601

El mundo de ayer - Zweig https://bukz.co/products/el-mundo-de-ayer-9788495359490

La historia interminable - Michael Ende https://bukz.co/products/la-historia-interminable-9788491220787

La metamorfosis - Kafka https://bukz.co/products/la-metamorfosis-y-otros-relatos-de-animales-9788467043648

Un hombre - Oriana Fallaci

A sangre fría - Truman Capote https://bukz.co/products/a-sangre-fria-2

Ensayo sobre la ceguera - Jose Saramago https://bukz.co/products/copia-de-ensayo-sobre-la-ceguera

Apoyar Atemporal en Patreon: https://www.patreon.com/Atemporalpodcast

En Youtube: https://www.youtube.com/channel/UCMTssINr-9gsPwk1iuAEdxQ/join

Recibe mi newsletter: 
https://acevedoandres.com/newsletter/


Mentalidad 13%: https://treceporcien.com/curso/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
_______________
13%: https://treceporcien.com/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350

13% en Instagram: https://www.instagram.com/treceporciento/?hl=es-la"
5Crzg9tRqkc,"Mateo Castaño y Sebastián Salazar son consultores en Breakthrough y lideraron el proyecto Antioquia emergente. 

Libros mencionados: The long tail - Chris Anderson (https://amzn.to/48Wi85o)

La estrategia emergente - Alejandro Salazar (https://bukz.co/products/la-estrategia-emergente-y-la-muerte-del-plan-estrategico)

Apoyar Atemporal en Patreon: https://www.patreon.com/Atemporalpodcast

En Youtube: https://www.youtube.com/channel/UCMTssINr-9gsPwk1iuAEdxQ/join

Recibe mi newsletter: 
https://acevedoandres.com/newsletter/


Mentalidad 13%: https://treceporcien.com/curso/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
_______________
13%: https://treceporcien.com/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350

13% en Instagram: https://www.instagram.com/treceporciento/?hl=es-la"
GQ7U0ZUOjuc,"Juan Manuel Restrepo es director de Cosmo Schools y doctor en administración pública de la Universidad de Hong Kong. https://www.linkedin.com/in/juanmrestrepo/

Libros mencionados:

Control of Nature - John Mcphee (https://amzn.to/3FvIk9E)

Think again - Adam grant (https://bukz.co/products/piensalo-otra-vez?_pos=7&_sid=3833b5076&_ss=r)


Apoyar Atemporal en Patreon: https://www.patreon.com/Atemporalpodcast

En Youtube: https://www.youtube.com/channel/UCMTssINr-9gsPwk1iuAEdxQ/join

Recibe mi newsletter: 
https://acevedoandres.com/newsletter/


Mentalidad 13%: https://treceporcien.com/curso/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
_______________
13%: https://treceporcien.com/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350

13% en Instagram: https://www.instagram.com/treceporciento/?hl=es-la"
fUYSKh3breU,"Carlos Mario Giraldo es CEO del Grupo Éxito. 

Apoyar Atemporal en Patreon: https://www.patreon.com/Atemporalpodcast

En Youtube: https://www.youtube.com/channel/UCMTssINr-9gsPwk1iuAEdxQ/join

Recibe mi newsletter: 
https://acevedoandres.com/newsletter/


Mentalidad 13%: https://treceporcien.com/curso/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
_______________
13%: https://treceporcien.com/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350

13% en Instagram: https://www.instagram.com/treceporciento/?hl=es-la"
tyM0ofJNIeU,"Ángela Samper es socia de Mckinsey Colombia. https://www.linkedin.com/in/angela-samper-gait%C3%A1n-61569b59/

Libros mencionados: 

From Success to Significance - Lloyd Reeb (https://amzn.to/3t0HnDv)
The Second Mountain - David Brooks (https://amzn.to/46gIXzb)

Apoyar Atemporal en Patreon: https://www.patreon.com/Atemporalpodcast

En Youtube: https://www.youtube.com/channel/UCMTssINr-9gsPwk1iuAEdxQ/join

Recibe mi newsletter: 
https://acevedoandres.com/newsletter/


Mentalidad 13%: https://treceporcien.com/curso/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
_______________
13%: https://treceporcien.com/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350

13% en Instagram: https://www.instagram.com/treceporciento/?hl=es-la"
fMgpoc72x_U,"Enrique Velásquez es cofundador de la firma Asesores en valores y autor del libro Entre crisis y bonanzas (https://bukz.co/products/entre-crisis-y-bonanzas-9786280002514).

Libros mencionados: 

Viaje a pie - Fernando Gonzalez (https://bukz.co/products/viaje-a-pie?_pos=3&_sid=85156ffbc&_ss=r)

Apoyar Atemporal en Patreon: https://www.patreon.com/Atemporalpodcast

En Youtube: https://www.youtube.com/channel/UCMTssINr-9gsPwk1iuAEdxQ/join

Recibe mi newsletter: 
https://acevedoandres.com/newsletter/


Mentalidad 13%: https://treceporcien.com/curso/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
_______________
13%: https://treceporcien.com/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350

13% en Instagram: https://www.instagram.com/treceporciento/?hl=es-la"
uyYJxoquPuE,"Hernán Jaramillo es emprendedor y host de 10am Pro.
https://www.youtube.com/@10ampro 

Apoyar Atemporal en Patreon: https://www.patreon.com/Atemporalpodcast

En Youtube: https://www.youtube.com/channel/UCMTssINr-9gsPwk1iuAEdxQ/join

Recibe mi newsletter: 
https://acevedoandres.com/newsletter/


Mentalidad 13%: https://treceporcien.com/curso/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
_______________
13%: https://treceporcien.com/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350

13% en Instagram: https://www.instagram.com/treceporciento/?hl=es-la"
2kn9jxyqQ9Y,"Jorge Caraballo fue editor en Radio Ambulante, es periodista y lector. Su newsletter: https://substack.com/@afueradentro 

El alma del mundo y Chat Gpt - Nick Cave (https://www.theredhandfiles.com/chatgpt-making-things-faster-and-easier/)

Mujeres que corren con lobos - Clarissa Pinkola (https://bukz.co/products/mujeres-que-corren-con-lobos-9788413141213?_pos=3&_sid=77c6bf688&_ss=r)

El libro rojo - C Jung (https://bukz.co/products/el-libro-rojo-9788412495843)
Auto de fe - Elias Canneti
Masa y poder - Elias Canneti
La lengua absuelta - Elias Canneti
The War of Art - Steven Pressfield (https://amzn.to/3RNN2XT)
The Information - A History, a Theory, a Flood - David Gleick (https://amzn.to/3PZwM4p)
El libro de las imagenes - Rielke (https://bukz.co/products/el-libro-de-las-imagenes-9788475176895)
El libro del desasosiego - Pessoa (https://bukz.co/products/libro-del-desasosiego-9788432219412)


Apoyar Atemporal en Patreon: https://www.patreon.com/Atemporalpodcast

En Youtube: https://www.youtube.com/channel/UCMTssINr-9gsPwk1iuAEdxQ/join

Recibe mi newsletter: 
https://acevedoandres.com/newsletter/


Mentalidad 13%: https://treceporcien.com/curso/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
_______________
13%: https://treceporcien.com/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350

13% en Instagram: https://www.instagram.com/treceporciento/?hl=es-la"
VAtz68hnryg,"Jorge Franco es autor de Rosario Tijeras, El mundo de afuera, Paraiso Travel, y su más reciente novela, El vacío en el que flotas. 

Libros de Jorge Franco: 

https://bukz.co/products/el-vacio-en-el-que-flotas
https://bukz.co/products/el-cielo-a-tiros
https://bukz.co/products/paraiso-travel-2
https://bukz.co/products/rosario-tijeras-2
https://bukz.co/products/el-mundo-de-afuera

Documental Tapón del Darien: https://www.youtube.com/watch?v=MOWthjWmS2s


Libros Junot Diaz:

https://bukz.co/products/los-boys-9788497934664?_pos=5&_sid=900d7722f&_ss=r
https://bukz.co/products/this-is-how-you-lose-her
https://bukz.co/products/la-maravillosa-vida-breve-de-oscar-wao-9788483466094
https://bukz.co/products/asi-es-como-la-pierdes-9788490328088

Libros Cormac McCarthy: 

https://bukz.co/products/el-pasajero-stella-maris-9788439740704?_pos=18&_sid=7cea71c8a&_ss=r
https://bukz.co/products/la-carretera-9788439741008?_pos=19&_sid=7cea71c8a&_ss=r
Child of God https://amzn.to/45DL67j
All the pretty horses https://amzn.to/46BHdBc



Apoyar Atemporal en Patreon: https://www.patreon.com/Atemporalpodcast

En Youtube: https://www.youtube.com/channel/UCMTssINr-9gsPwk1iuAEdxQ/join

Recibe mi newsletter: 
https://acevedoandres.com/newsletter/


Mentalidad 13%: https://treceporcien.com/curso/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
_______________
13%: https://treceporcien.com/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350

13% en Instagram: https://www.instagram.com/treceporciento/?hl=es-la"
pngHMVRh8WE,"Nicolás Ordoñez Reyes es filósofo de la Universidad de Munich.
https://twitter.com/Bogotaensis

Recibe mi newsletter: 
https://acevedoandres.com/newsletter/


Mentalidad 13%: https://treceporcien.com/curso/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
_______________
13%: https://treceporcien.com/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350

13% en Instagram: https://www.instagram.com/treceporciento/?hl=es-la"
ZuRrtYtj0Ss,"Ricardo Sierra Moreno trabajó en Suramericana y es el fundador de Distrihogar.

Recibe mi newsletter: 
https://acevedoandres.com/newsletter/


Mentalidad 13%: https://treceporcien.com/curso/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
_______________
13%: https://treceporcien.com/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350

13% en Instagram: https://www.instagram.com/treceporciento/?hl=es-la"
rT48Bo6ZY6k,"Lina Vélez de Nicholls es la presidente de la Cámara de Comercio de Medellín. 

Libros mencionados: 

https://amzn.to/3Z9YsXy Essentialism - Greg Mckewon

https://bukz.co/products/eva-luna Eva Luna - Isabel Allende 

Elena Poniatowska

Para apoyar Atemporal: https://www.patreon.com/Atemporalpodcast

Recibe mi newsletter: https://acevedoandres.com/newsletter/


Mentalidad 13%: https://treceporcien.com/curso/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
_______________
13%: https://treceporcien.com/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350

13% en Instagram: https://www.instagram.com/treceporciento/?hl=es-la"
D-x2iF4CAoc,"Eduardo Salazar Yusti es consultor empresarial en Upside. https://twitter.com/esalazar_y

Newsletter: https://acevedoandres.com/newsletter/

Libros mencionados: 

Playing to Win - Roger Martin & Lafley (https://bukz.co/products/playing-to-win-how-strategy-really-works)

Maria Popova - Brainpickings (https://www.themarginalian.org/)


Mentalidad 13%: https://treceporcien.com/curso/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
_______________
13%: https://treceporcien.com/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350

13% en Instagram: https://www.instagram.com/treceporciento/?hl=es-la"
mb5XLBlyvvg,"Javier Mejía (https://twitter.com/JavierMejiaC) es doctor en economía y profesor de Stanford. Pueden encontrar sus investigaciones, columnas, y podcasts en https://javiermejia.mystrikingly.com/

Libros y recursos mencionados: 

Los orígenes del hombre americano - Rivet (https://www.iberlibro.com/servlet/BookDetailsPL?bi=30463947825&searchurl=an%3Dpaul%2Brivet%26pt%3Dbook%26sortby%3D17%26tn%3Dlos%2Bor%25EDgenes%2Bdel%2Bhombre%2Bamericano&cm_sp=snippet-_-srp1-_-title2)

Social Categorization and intergroup behavier - Tajfel et al (https://onlinelibrary.wiley.com/doi/abs/10.1002/ejsp.2420010202)

Pensar rápido, pensar despacio - Daniel Kanheman y Amos Tversky (https://bukz.co/products/pensar-rapido-pensar-despacio)

Por qué fracasan los países - Acemoglu y Robinson (https://bukz.co/products/por-que-fracasan-los-paises)

Is history a process? - Roth (https://www.cambridge.org/core/journals/social-science-history/article/abs/is-history-a-process-nonlinearity-revitalization-theory-and-the-central-metaphor-of-social-science-history/4A2CAA8D0EB32526089983E1589DFFAC)

La eterna parranda - Alberto Salcedo Ramos (https://bukz.co/products/la-eterna-parranda)

El ruido y la furia - William Faulkner (https://bukz.co/products/el-ruido-y-la-furia)

Empresariado y sociedad - Nicanor Restrepo (https://bukz.co/products/empresariado-antioqueno-y-sociedad-1940)

Mentalidad 13%: https://treceporcien.com/curso/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
_______________
13%: https://treceporcien.com/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350

13% en Instagram: https://www.instagram.com/treceporciento/?hl=es-la"
COBctyoXVzM,"Alejandro Mesa es CEO de Iluma Alliance. https://twitter.com/AlejandroMesaG

Libros mencionados:

La rebelión de Atlas - Ayn Rand (https://amzn.to/442yrKD)
El manantial - Ayn Rand (https://amzn.to/4453EN0)

Recibe mi newsletter: 
https://acevedoandres.com/newsletter/


Mentalidad 13%: https://treceporcien.com/curso/

Escucha Atemporal en:

Spotify: https://open.spotify.com/show/1nczRccwmGR90tA5HvgUKP?si=UD8aSCYBRWmMJQiI4DSKSw
Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvNDUyMzM4NS9lcGlzb2Rlcy9mZWVk
_______________
13%: https://treceporcien.com/

Escucha 13% Pasión por el trabajo en:

Spotify: https://open.spotify.com/show/3PR2zd9DZNCDWefPlVwCA2
Youtube: https://www.youtube.com/channel/UCobdb4S9oou3SduJL4C7XDQ
Apple podcasts: https://podcasts.apple.com/co/podcast/13-pasi%C3%B3n-por-el-trabajo/id1420186350

13% en Instagram: https://www.instagram.com/treceporciento/?hl=es-la"
